symbol,SL6644,SL7382,SL7393,SL7395,SL7616,SL7617,SL7618,SL7625,SL7632,SL7701,SL8435
ADIG,0,0,1,0,1,0,2,0,0,1,0
ADIPOQ,1,0,1,0,0,2,2,1,0,1,1
ADIPOQ-AS1,0,0,0,0,0,0,0,0,1,0,0
ADIPOR1,2327,3407,2858,2471,1924,2898,2095,3415,2723,1488,1560
ADIPOR2,5936,3123,3548,2418,3062,3026,3111,2978,2829,2979,2382
ADIRF,0,0,0,0,0,0,0,0,0,0,0
ADK,560,1034,899,732,521,885,639,842,853,354,1006
ADM,361,140,157,54,392,104,74,96,81,956,28
ADM2,9,7,10,3,2,2,1,70,5,15,3
ADM5,36,30,47,22,15,23,23,48,27,152,12
ADNP,2450,4742,3795,3486,2869,4109,2686,4433,3729,1722,3800
ADNP-AS1,63,33,72,33,54,48,65,49,45,48,41
ADNP2,687,1495,1011,1013,655,1307,785,1212,1158,848,974
ADO,973,2448,1859,1899,939,1881,953,2145,2051,644,2048
ADORA1,3655,6895,5942,5004,3043,5072,3446,8138,5797,2779,2345
ADORA2A,33,18,22,13,15,6,26,22,27,63,4
ADORA2A-AS1,34,20,41,18,32,20,28,34,28,69,12
ADORA2B,427,268,303,147,335,280,409,247,152,178,32
ADPGK,800,1009,974,821,631,806,646,1164,935,518,616
ADPGK-AS1,43,40,31,13,27,28,36,26,12,18,16
ADPRH,146,89,106,73,68,90,77,120,102,100,59
ADPRHL1,299,568,474,545,207,475,294,504,504,497,227
ADPRM,122,142,137,122,103,162,142,141,154,66,116
ADPRS,777,973,1273,980,648,898,785,1262,1039,683,414
ADRA1A,209,429,317,206,280,278,233,270,298,64,169
ADRA1B,673,2375,1054,1168,540,990,467,1526,1154,674,551
ADRA1D,282,1036,890,705,210,1231,177,1105,1198,193,219
ADRA2A,505,1441,726,551,405,875,581,1004,588,948,433
ADRA2C,324,562,473,416,306,303,359,700,435,268,147
ADRB1,813,1031,1233,911,697,3432,924,1316,1183,1655,630
ADRB2,129,55,106,27,45,26,64,77,59,36,36
ADRB3,20,15,20,17,3,14,5,9,17,91,6
ADRM1,607,927,882,700,430,642,600,1096,774,670,264
ADSL,631,913,789,809,528,886,684,1009,865,429,817
ADSS1,347,292,351,217,263,238,277,224,227,173,63
ADSS2,1012,2266,1467,1640,918,1833,996,2010,1771,396,2169
ADTRP,94,148,178,193,95,213,81,200,167,164,172
AEBP1,4081,1844,3486,1246,3435,1132,3963,3412,1072,7595,318
AEBP2,1047,1556,1545,1302,945,1363,1183,1739,1480,792,1578
AEN,599,368,399,269,225,350,285,530,467,697,212
AFAP1,1782,2577,2345,1938,1039,1911,1238,2535,2309,1063,1628
AFAP1-AS1,71,232,108,70,57,63,46,70,54,119,67
AFAP1L1,347,274,323,252,203,238,298,251,317,610,191
AFAP1L2,1674,2292,2300,1944,1438,2231,2249,2138,2239,1094,1344
AFDN,4729,5920,5172,4162,3677,4661,4277,6216,4573,4074,3598
AFF1,1594,1574,1511,1006,1219,1280,1279,1434,1206,1032,1285
AFF2,443,1891,1095,1404,356,1866,596,1522,1329,202,1946
AFF3,2295,6587,4166,4296,1874,5010,2405,6186,5006,2024,4636
AFF4,4806,6454,5644,5048,4162,5973,4142,5581,5239,4141,6975
AFG1L,196,462,325,284,398,313,270,368,294,91,351
AFG3L1P,1147,551,1068,582,949,742,1029,739,710,1353,300
AFG3L2,1126,2466,1955,1851,1115,2209,1339,2495,2095,865,1424
AFM,0,0,3,1,0,0,0,0,0,0,0
AFMID,822,540,856,527,894,457,620,501,450,249,280
AFP,3,16,9,5,1,2,3,6,8,1,4
AFTPH,2728,5438,4114,3864,2245,4278,2843,5253,4991,2251,4068
AFTPH-DT,33,71,54,59,38,71,35,45,42,37,58
AGA,178,218,369,311,237,259,234,249,221,63,336
AGAP1,11564,22959,17079,15583,10467,15872,11497,20335,18013,5643,11329
AGAP1-IT1,15,9,15,7,21,4,28,15,8,18,5
AGAP11,3,0,3,1,2,1,3,1,3,2,2
AGAP2,13890,26763,22952,23420,8447,25889,12091,31436,22355,8599,9434
AGAP2-AS1,9,3,23,7,6,6,17,5,8,9,1
AGAP3,17386,24855,24341,21791,12415,19997,16136,31760,23198,22405,6436
AGAP4,125,2,92,68,67,47,97,16,102,5,43
AGAP5,21,9,17,4,14,9,16,12,9,5,2
AGAP6,522,315,535,391,445,314,554,438,399,399,140
AGAP9,5,0,2,1,11,2,4,1,2,1,0
AGBL1-AS1,1,2,4,4,2,3,5,3,3,9,0
AGBL2,22,7,15,13,10,8,26,8,6,10,3
AGBL3,149,157,207,123,153,153,188,153,175,111,146
AGBL4,477,1074,776,882,397,894,509,1021,984,476,746
AGBL4-AS1,4,3,1,1,7,1,5,2,11,16,2
AGBL4-IT1,8,10,10,7,11,13,19,8,7,45,4
AGBL5,1125,1698,1504,1297,814,1248,1077,1769,1543,775,837
AGBL5-AS1,5,5,9,8,3,3,5,9,7,4,3
AGER,103,105,154,64,119,56,177,188,80,219,28
AGFG1,2190,4053,3139,3341,2004,3761,2237,3890,3562,1442,5451
AGFG2,1909,2938,2156,1622,1131,1570,1423,2206,1795,983,636
AGGF1,1890,3885,3254,2824,1999,3404,2486,3667,3426,931,2982
AGGF1P4,0,0,0,0,0,0,0,0,0,0,0
AGGF1P6,1,0,0,0,0,0,0,0,0,0,0
AGGF1P7,0,0,0,0,0,0,0,0,0,0,0
AGGF1P8,0,0,0,2,1,0,1,0,0,0,0
AGGF1P9,1,0,0,2,0,0,0,0,0,0,0
AGK,1423,2576,2391,1913,1269,2311,1488,2389,2155,1148,1709
AGKP1,0,0,0,0,0,0,0,0,0,0,0
AGKP2,1,0,0,0,0,1,0,0,1,0,0
AGL,1373,2947,1950,1373,1579,1889,1545,1498,1508,254,1708
AGMAT,63,151,111,175,51,120,92,201,191,43,95
AGMO,11,14,8,6,15,23,9,33,27,2,7
AGO1,3192,5576,4450,3571,3151,4147,3635,5283,4413,1693,3448
AGO2,632,730,644,504,536,671,583,983,580,752,475
AGO3,2167,2517,2471,1440,2403,1869,2420,2296,2051,2525,1891
AGO4,1608,1252,1684,1127,1356,1224,1576,1382,1234,557,991
AGPAT1,2314,4089,3115,3083,1546,3045,2011,4012,3115,1876,929
AGPAT2,407,540,534,528,344,403,479,627,536,220,122
AGPAT3,7141,13282,9645,7874,5207,9148,6035,10543,9394,4771,5492
AGPAT4,2097,2854,3001,2438,2161,2521,1801,3058,2675,2363,2585
AGPAT5,1607,2424,1898,1636,1491,2167,1308,1888,1817,773,2398
AGPAT5P1,0,0,0,0,0,0,0,0,0,0,0
AGPS,1096,2445,1566,1443,1103,1712,979,1777,1531,408,2597
AGR2,3,1,5,0,3,1,1,0,1,28,1
AGR3,0,1,2,0,0,1,1,1,0,3,0
AGRN,12441,16435,19548,13491,9443,13821,12689,22845,15634,8215,3987
AGRP,40,19,62,31,32,21,71,31,36,35,16
AGT,10260,6712,9065,1643,10121,5603,9449,3738,2576,4087,427
AGTPBP1,2322,4298,3027,3116,1848,3965,1926,3334,3187,651,5053
AGTR1,18,12,17,13,10,11,14,12,5,8,8
AGTR2,1,1,0,2,0,0,0,0,1,0,1
AGTRAP,430,264,284,136,301,168,275,258,168,408,59
AGXT,1,3,1,0,1,1,2,2,1,11,0
AGXT2,6,0,0,2,0,0,1,0,0,22,0
AHCTF1,1588,1656,1692,1156,1246,1655,1652,1961,1433,1578,1377
AHCY,1370,2703,1831,1811,1170,2319,1391,2906,2124,700,1269
AHCYL1,23104,28202,21971,9734,17667,17715,17744,15033,12299,9043,8733
AHCYL2,2964,5796,4748,2763,3473,3934,3642,3830,3317,1635,2762
AHCYP2,6,2,9,3,2,6,6,4,6,10,1
AHCYP3,1,3,4,2,5,4,4,2,0,0,1
AHCYP4,1,0,1,0,0,1,1,3,0,0,0
AHCYP5,4,10,10,15,3,10,47,11,16,4,8
AHCYP7,4,0,1,2,5,0,0,0,1,1,0
AHDC1,6920,9293,7964,7070,3964,5612,5117,8820,6679,11197,1904
AHI1,6782,4342,6776,3985,5583,4782,6860,6368,5593,7959,3147
AHI1-DT,71,62,62,43,60,56,96,35,65,20,21
AHNAK,10076,10611,13095,5894,9899,6760,15892,10509,7645,4772,3645
AHNAK2,2690,9222,6077,5945,2413,6411,3341,6789,5565,1683,3711
AHR,556,626,460,367,391,448,393,493,434,271,752
AHRR,163,326,241,205,165,214,184,260,310,354,123
AHSA1,2382,3910,3801,3613,1804,3331,2284,3989,3385,2729,2283
AHSA2P,1198,935,1762,701,1691,726,1120,832,722,1236,295
AHSG,14,27,22,7,8,11,12,21,19,3,10
AHSP,1,0,0,1,2,0,1,2,0,1,0
AICDA,0,0,1,2,0,0,0,0,1,1,0
AIDA,847,1529,1045,920,615,935,780,1159,1080,526,949
AIDAP2,179,177,464,61,438,132,193,66,123,62,114
AIF1,29,47,73,39,27,41,30,145,61,18,68
AIF1L,9775,5671,6336,3562,6308,3096,6269,5154,4524,3462,2272
AIFM1,588,1092,944,745,514,916,681,1032,891,324,445
AIFM1P1,2,0,0,0,0,0,0,0,1,1,0
AIFM2,535,410,535,444,457,276,653,471,342,377,182
AIFM3,3196,4139,5055,2637,2555,2582,4105,3764,3027,890,915
AIG1,1185,1719,1688,1269,1012,1587,1093,1545,1490,558,1443
AIG1P1,1,0,0,1,1,0,0,0,0,0,0
AIM2,6,3,10,4,5,6,4,1,5,16,1
AIMP1,816,1013,945,671,723,709,766,1015,744,417,828
AIMP1P1,17,8,16,4,44,13,45,25,18,63,8
AIMP2,167,218,194,164,122,167,159,231,170,145,137
AIP,866,1561,1519,1223,927,1256,1143,2013,1539,787,725
AIPL1,6,4,13,6,4,8,8,8,5,93,5
AIRE,255,200,169,202,93,87,185,105,121,805,27
AIRN,27,39,39,49,25,47,59,74,59,45,43
AJAP1,2398,5786,4392,5705,2179,5331,2461,6342,5748,4933,5266
AJM1,2124,5584,4799,4042,1686,3118,2308,6209,4078,1388,810
AJUBA,97,143,151,71,122,74,184,271,85,74,37
AK1,382,543,543,389,323,328,376,551,484,386,139
AK2,952,878,1158,666,844,762,967,1850,769,918,505
AK2P1,6,5,2,0,1,2,2,4,1,13,0
AK3,2172,2722,2172,1347,2191,1957,2118,1845,1488,858,1949
AK3P3,93,73,59,32,65,46,105,49,46,61,36
AK3P4,1,0,1,0,1,1,2,2,0,0,0
AK4,2768,4364,3584,2159,3044,2865,3069,2662,2238,1368,2220
AK4P5,0,0,0,0,0,0,0,0,0,0,0
AK5,9153,20991,14362,19462,6446,21420,10084,21685,18216,3926,20586
AK6,1188,1832,1699,1619,971,1779,1226,1815,1603,849,1571
AK6P1,0,0,0,0,0,0,0,0,0,0,0
AK6P2,0,0,0,0,0,0,0,0,0,0,0
AK7,104,148,94,147,91,143,98,156,101,44,159
AK8,79,116,94,64,67,70,68,100,91,14,46
AK9,696,825,847,744,636,715,916,950,841,341,740
AKAIN1,7,55,36,39,4,26,2,32,56,6,32
AKAP1,3045,4347,3413,2824,2579,3026,3140,3631,3196,1064,2034
AKAP10,1376,2466,1905,1807,1243,2050,1433,2110,1985,573,2321
AKAP11,8712,28201,14668,16741,6539,20528,8436,18469,19131,3010,34378
AKAP12,18292,25759,18782,18623,12495,22760,16204,21465,21442,23253,12790
AKAP13,2941,3658,3658,2699,1981,2697,2501,4028,3289,5108,2286
AKAP14,21,10,11,17,16,15,10,19,20,16,12
AKAP17A,1614,1505,2027,1181,1071,1218,1358,1642,1254,1197,323
AKAP3,53,92,95,41,66,53,72,84,76,36,73
AKAP4,0,1,0,0,0,0,0,1,0,0,0
AKAP5,1244,2623,2302,2552,1143,5249,1291,3501,2689,981,4119
AKAP6,6495,17963,10392,11018,5286,15010,5694,14500,13272,2662,16697
AKAP7,728,874,928,572,861,822,1036,761,671,246,670
AKAP8,1265,1047,1372,1034,767,1195,1061,1392,1200,1228,691
AKAP8L,4421,3067,4409,3041,2197,2516,3070,3325,3027,2739,938
AKAP8P1,0,0,0,0,0,0,2,0,0,2,0
AKAP9,12728,15103,14359,10288,12431,13220,15376,17354,14194,6552,10938
AKIP1,389,695,657,521,284,448,404,633,541,206,353
AKIRIN1,3442,4374,3475,3273,2029,3870,2598,4117,3758,5165,3242
AKIRIN1P1,0,0,1,1,2,0,1,0,0,5,0
AKIRIN2,995,2066,1524,1624,828,1840,988,1983,1743,883,1521
AKNA,1513,1300,1598,1053,787,884,983,1572,1200,902,309
AKNAD1,14,19,28,14,24,19,15,16,9,7,4
AKR1A1,676,1427,1357,1062,766,1056,863,1631,1240,554,726
AKR1B1,1999,4482,3317,2999,1699,3085,2130,3840,3238,1104,1967
AKR1B10,6,1,5,0,1,0,3,2,0,2,0
AKR1B10P2,0,0,1,0,0,0,0,0,0,0,1
AKR1B15,6,0,4,2,5,1,6,3,6,2,2
AKR1B1P1,6,2,4,2,4,1,11,2,2,3,1
AKR1C1,194,346,308,334,138,263,223,347,285,137,261
AKR1C2,110,244,138,220,80,150,236,259,128,83,183
AKR1C3,177,164,261,71,218,140,138,131,89,112,62
AKR1C4,1,0,1,0,0,0,0,0,0,0,0
AKR1C7P,1,0,0,0,0,0,0,0,0,0,0
AKR1D1,3,0,2,2,0,0,0,1,0,0,0
AKR1E2,90,75,58,65,61,81,78,90,74,35,52
AKR7A2,926,1371,1218,771,869,916,1097,1116,898,401,406
AKR7A3,74,79,105,49,99,59,105,70,46,33,11
AKR7L,70,41,79,45,82,55,72,52,59,79,31
AKT1,3907,5421,4800,3775,2477,3595,3297,5693,4259,2562,1463
AKT1S1,1335,1841,1922,1380,1048,1420,1257,2370,1624,1260,527
AKT2,4155,3674,5883,3288,4040,3038,4346,3707,3516,4015,1292
AKT3,4233,9869,7440,7785,3633,9366,4603,9747,8389,2502,10728
AKT3-IT1,38,11,26,13,42,28,67,37,32,40,10
AKTIP,2211,3948,3298,3080,1928,3147,2180,3478,3654,952,3272
ALAD,5485,6135,5485,3596,2960,3797,3508,4796,4313,1714,2227
ALAS1,1101,2325,1885,1828,871,2239,1015,2118,1978,1092,1441
ALAS2,73,4,22,7,132,9,79,39,1,17,0
ALB,38,25,42,26,23,19,25,20,25,9,8
ALCAM,2642,5109,3431,3478,3428,4105,2963,3625,3373,1071,5493
ALDH16A1,222,449,336,206,195,235,291,609,207,211,96
ALDH18A1,1003,1676,1307,1053,783,1115,864,1435,1177,843,803
ALDH1A1,2759,2559,3063,768,2202,2490,1542,1872,1635,717,1197
ALDH1A2,127,230,128,189,80,128,156,231,151,68,136
ALDH1A3,342,612,514,433,290,407,277,561,599,157,336
ALDH1A3-AS1,418,866,596,682,317,720,406,773,797,146,486
ALDH1B1,270,938,535,456,204,541,256,691,661,113,419
ALDH1L1,5193,3143,2839,677,2435,2247,3205,1371,996,1600,178
ALDH1L1-AS1,12,8,11,3,7,7,5,2,3,6,1
ALDH1L1-AS2,93,129,143,77,97,95,130,85,74,10,21
ALDH1L2,580,631,592,395,528,465,554,558,352,284,448
ALDH2,6583,8621,8465,4105,6868,5887,8732,6313,5046,3199,2022
ALDH3A1,33,30,19,24,14,18,14,21,15,20,8
ALDH3A2,1919,2757,2330,2207,1457,2032,1572,2415,2426,840,2211
ALDH3B1,136,123,191,77,182,97,183,206,110,89,31
ALDH3B2,0,1,1,2,0,2,1,82,1,5,1
ALDH4A1,3744,3387,3354,807,2542,2023,3548,1458,1127,2249,241
ALDH5A1,3350,7060,4286,3723,2814,4817,3802,4453,4789,1228,3666
ALDH6A1,5738,7708,6542,2423,6059,4252,7522,4327,3586,2170,2041
ALDH7A1,4514,4106,4241,2043,3274,3368,4939,3107,2703,913,1460
ALDH7A1P1,25,12,32,14,39,20,41,16,22,80,8
ALDH7A1P2,2,1,1,0,1,0,3,1,2,4,0
ALDH8A1,226,79,211,79,171,113,85,94,167,348,39
ALDH9A1,2235,3610,2919,1534,2320,2451,2977,2125,1739,928,1153
ALDOA,36222,82089,64058,67907,28334,63397,35463,86173,69462,38912,33278
ALDOB,68,64,64,63,33,45,47,47,84,305,39
ALDOC,21941,36085,28730,18927,14572,22967,20004,22322,21995,7643,7755
ALG1,243,483,459,397,263,379,353,454,364,252,191
ALG10,23,38,22,19,31,19,13,31,34,4,44
ALG10B,48,85,55,42,39,50,29,61,46,9,109
ALG11,222,293,247,222,249,245,240,274,243,74,236
ALG12,500,710,704,512,488,553,453,652,506,415,369
ALG13,881,1162,1124,866,880,1142,804,987,1064,602,978
ALG14,345,507,416,383,322,500,331,508,437,190,360
ALG14-AS1,7,2,5,4,13,10,10,7,4,6,2
ALG1L10P,13,17,32,19,22,17,23,25,33,15,8
ALG1L11P,20,16,29,13,26,11,23,17,25,8,7
ALG1L13P,20,15,9,12,9,20,16,8,7,2,5
ALG1L1P,18,14,16,11,5,14,10,18,13,7,4
ALG1L2,40,35,43,60,21,41,42,46,28,13,21
ALG1L3P,3,0,0,0,2,1,1,1,1,0,0
ALG1L5P,1,1,2,0,0,0,0,2,0,0,1
ALG1L8P,4,1,6,1,4,0,1,4,2,1,2
ALG1L9P,258,215,198,162,192,123,215,165,209,46,85
ALG2,655,971,825,686,486,733,511,760,738,532,615
ALG3,439,543,597,448,321,400,368,811,502,277,219
ALG3P1,1,0,1,0,11,3,5,0,1,1,1
ALG5,182,207,194,150,168,162,178,194,154,76,145
ALG6,170,189,219,166,215,166,223,159,176,117,154
ALG8,395,509,548,360,390,459,358,812,484,251,392
ALG9,411,749,580,623,380,655,414,715,636,266,550
ALK,379,598,504,378,241,431,236,528,424,286,212
ALKAL1,3,6,5,1,0,0,2,4,4,3,1
ALKAL2,85,40,75,77,35,41,42,78,44,90,38
ALKBH1,250,291,337,285,219,282,226,297,332,179,196
ALKBH2,273,189,242,203,131,168,195,288,220,141,122
ALKBH3,361,633,432,447,202,507,349,486,427,231,229
ALKBH3-AS1,35,36,32,27,32,35,41,20,35,26,23
ALKBH4,360,666,616,475,258,469,398,758,571,547,149
ALKBH5,2732,5287,4589,4671,2632,4935,3146,5493,5129,3891,2543
ALKBH6,187,155,260,181,123,140,139,127,150,125,55
ALKBH7,335,458,494,463,330,360,404,692,437,238,208
ALKBH8,281,661,515,452,294,622,377,614,545,121,488
ALLC,44,6,7,3,5,4,5,8,6,122,15
ALMS1,1319,1434,1281,818,1311,1066,1504,1449,1135,830,804
ALMS1-IT1,46,20,33,22,35,14,33,26,19,44,14
ALMS1P1,34,29,71,25,51,33,42,31,30,80,23
ALOX12,203,136,196,118,221,112,198,166,136,212,28
ALOX12-AS1,247,115,234,107,274,121,251,150,140,154,77
ALOX12B,162,226,149,99,89,89,98,124,104,37,35
ALOX12P2,482,195,358,213,437,185,480,278,259,203,85
ALOX15,16,13,41,17,24,31,14,28,15,59,8
ALOX15B,111,57,47,130,18,90,36,165,56,54,14
ALOX15P2,4,8,4,1,5,4,3,0,4,12,1
ALOX5,241,216,128,78,90,94,154,169,62,142,63
ALOX5AP,35,27,32,28,12,27,20,102,15,46,36
ALOXE3,135,199,166,137,58,113,89,167,147,295,45
ALPG,4,3,7,5,0,2,4,6,5,1,1
ALPI,1,0,0,0,0,0,0,0,0,0,0
ALPK1,390,207,187,141,164,141,133,244,117,184,106
ALPK2,6,6,7,9,3,6,4,8,2,4,5
ALPK3,698,981,1018,641,404,916,577,1191,726,972,353
ALPL,1387,1888,1859,1418,850,1677,1477,2087,1832,1645,456
ALPP,3,0,3,2,1,3,0,3,1,4,0
ALS2,1693,3393,2579,2890,1537,2946,1885,3217,2723,893,3221
ALS2CL,1313,997,2712,2184,1014,914,1922,1767,1980,812,471
ALX1,1,2,0,1,4,4,4,2,0,1,2
ALX3,5,5,3,3,4,2,8,12,1,13,1
ALX4,71,110,104,96,79,70,122,165,70,84,41
ALYREF,195,337,343,274,167,362,236,473,351,228,196
AMACR,32,91,41,31,38,20,30,50,57,9,30
AMBN,1,3,0,3,0,1,0,12,0,1,0
AMBP,7,5,5,6,6,6,6,12,6,11,0
AMBRA1,1741,3606,2674,2532,1491,2885,1627,2890,2537,1963,1348
AMD1,2890,5388,4350,4912,2503,4648,2964,5963,5817,3123,6710
AMD1P1,4,3,1,2,4,3,2,2,0,2,3
AMDHD1,17,54,27,35,20,24,14,54,32,12,40
AMDHD2,268,260,402,373,159,281,223,466,313,818,83
AMELX,0,0,1,0,0,0,2,1,1,0,0
AMELY,0,0,0,0,0,0,0,0,0,0,0
AMER1,336,868,478,534,212,502,310,625,501,175,342
AMER2,4762,6427,8259,3458,7132,5109,5907,5124,4796,1914,5903
AMER3,1174,2981,2028,2130,1050,2163,1298,2626,2245,497,1241
AMFR,3618,7289,5223,5164,3350,5642,3563,5867,5683,1829,3483
AMH,290,500,751,236,197,244,397,549,542,366,51
AMHR2,2,0,0,1,0,0,0,2,0,4,0
AMIGO1,2782,9071,5507,6227,2495,6158,2662,6731,6452,752,4791
AMIGO2,101,262,213,379,118,343,167,406,381,121,469
AMIGO3,1,0,0,2,0,0,0,0,1,0,0
AMMECR1,308,230,283,201,208,233,254,305,230,253,181
AMMECR1L,595,760,740,647,490,639,505,768,654,633,476
AMMECR1LP1,16,8,18,19,13,25,16,18,19,33,14
AMN,25,14,43,18,16,12,16,19,23,383,3
AMN1,321,639,440,496,349,558,368,531,483,116,599
AMOT,3221,5279,4546,2119,4105,3353,4193,3495,2837,739,1776
AMOTL1,1688,3386,2446,1926,1222,2419,1250,2841,2469,2221,2102
AMOTL2,1835,3132,3077,2141,2023,1981,2237,2993,2482,640,1284
AMPD1,0,0,1,1,0,1,0,0,0,0,0
AMPD2,4252,7949,6307,7956,2836,6213,3880,8610,7256,3789,2726
AMPD3,601,1048,1022,679,933,743,822,1038,771,744,455
AMPH,4242,13391,6788,10479,3396,9449,4063,10150,9916,2122,7306
AMT,1048,800,1342,836,689,575,1010,973,765,405,245
AMTN,0,0,0,0,0,0,0,1,0,0,0
AMY1A,0,1,0,0,0,0,0,0,0,0,0
AMY1B,0,0,0,0,1,0,1,1,0,0,1
AMY1C,1,0,2,2,0,0,4,0,0,1,0
AMY2A,12,5,7,4,9,2,11,4,8,7,11
AMY2B,517,329,592,357,539,306,526,299,351,344,182
AMYP1,2,1,3,0,0,0,0,0,1,0,1
AMZ1,1160,1101,889,637,733,595,838,704,555,925,291
AMZ2,2681,3453,3500,2583,2120,2983,2454,3299,2917,914,2223
AMZ2P1,676,890,872,798,480,787,683,972,874,240,717
AMZ2P2,0,0,0,0,1,0,0,0,1,0,0
ANAPC1,565,1345,834,978,413,1051,508,1220,997,232,1250
ANAPC10,141,208,188,139,142,188,148,185,128,97,194
ANAPC11,400,552,655,523,338,520,464,787,580,331,406
ANAPC13,1146,2665,2016,1915,903,1884,1307,2228,1953,643,1733
ANAPC15,70,124,103,76,49,81,58,135,90,43,65
ANAPC15P2,3,2,1,1,2,0,3,1,1,11,0
ANAPC16,736,805,986,780,817,756,930,1061,861,522,609
ANAPC1P1,4,13,6,9,0,8,3,10,2,7,9
ANAPC1P3,0,0,2,0,0,0,2,0,0,0,0
ANAPC1P4,14,22,27,13,12,24,5,18,19,48,16
ANAPC2,2782,4103,4682,3681,2057,3501,2795,4805,3805,1934,1244
ANAPC4,675,725,883,611,749,699,756,769,675,322,720
ANAPC5,3988,5354,6283,4522,4141,4623,4102,5862,5038,1716,3654
ANAPC7,1642,2067,2005,1730,1337,1861,1524,2066,1786,898,1513
ANG,4,3,10,7,11,2,6,6,5,3,1
ANGEL1,1783,3193,2311,2150,1584,2020,1780,2203,2037,846,1370
ANGEL2,1292,1411,1458,1279,1230,1399,1273,1467,1367,419,1671
ANGPT1,108,145,178,109,156,85,199,173,89,20,110
ANGPT2,815,114,513,108,281,72,193,331,211,2127,109
ANGPT4,5,17,15,13,5,12,12,36,8,3,2
ANGPTL1,70,130,125,60,108,103,153,85,78,24,56
ANGPTL2,706,585,882,260,739,476,586,632,403,528,305
ANGPTL3,12,4,10,2,12,13,10,6,4,1,7
ANGPTL4,4001,310,668,88,495,411,410,225,157,3173,62
ANGPTL5,8,3,7,12,4,5,10,10,6,5,16
ANGPTL6,32,32,26,25,24,20,27,43,29,29,16
ANGPTL7,17,5,29,11,25,17,19,33,18,13,9
ANGPTL8,32,18,33,13,30,12,25,18,27,57,5
ANHX,2,1,1,0,1,0,2,0,0,1,0
ANK1,1893,5027,3785,2573,910,1952,1538,3429,4383,1726,1039
ANK2,25112,69940,45065,49352,24117,67663,28266,59394,53559,11926,52957
ANK2-AS1,10,5,16,5,45,24,32,13,14,61,6
ANK3,11099,26107,17622,15651,11119,19663,11721,19314,18108,5223,19294
ANKAR,201,189,212,122,240,143,275,208,169,186,130
ANKDD1A,1346,917,1361,699,1280,985,1503,886,811,663,578
ANKDD1B,52,46,57,49,59,41,58,25,37,52,35
ANKEF1,68,152,118,78,64,93,78,116,84,63,99
ANKFN1,155,96,102,41,103,81,97,58,43,38,14
ANKFY1,3456,4825,4507,3032,3195,3327,3121,3928,3422,1745,2573
ANKH,6999,14725,10439,11124,5847,10360,6769,12308,11398,5418,8006
ANKHD1,98,63,87,43,122,74,124,81,72,119,48
ANKHD1-EIF4EBP3,123,84,135,87,111,81,111,117,105,145,85
ANKIB1,4625,5404,5547,3106,4685,4413,4353,4543,3929,2255,3936
ANKK1,35,21,44,14,26,14,36,13,14,31,5
ANKLE1,101,82,135,90,78,60,106,117,111,145,29
ANKLE2,1492,2131,1920,1682,1174,1994,1438,2284,1800,1594,1395
ANKMY1,621,769,768,566,528,602,551,658,530,224,227
ANKMY2,1119,2620,1557,1674,926,2218,951,2029,1565,452,1852
ANKRA2,369,476,592,405,449,464,389,508,421,186,468
ANKRD1,16,2,2,7,2,2,4,6,7,45,7
ANKRD10,2137,1553,2034,1292,1663,1498,1744,1570,1568,1556,1242
ANKRD11,16796,18138,19651,14874,12215,14378,15960,27642,19905,22262,6699
ANKRD11P1,0,1,1,1,0,0,0,0,0,0,0
ANKRD12,11414,11856,11068,9825,7974,10724,11117,12776,11282,16562,11736
ANKRD13A,1252,1170,1365,821,1206,1010,1148,1083,1029,1048,798
ANKRD13B,3186,3314,4089,3026,2181,2507,2877,3772,3018,2082,950
ANKRD13C,1046,1758,1245,1306,850,1642,893,1525,1339,669,1957
ANKRD13D,3807,4690,4914,3711,2529,3691,3366,5634,4373,3195,1289
ANKRD16,627,1074,784,914,446,650,647,960,711,439,353
ANKRD17,10145,17281,13558,11885,8775,14834,11094,17983,14439,6894,9576
ANKRD18A,1111,875,1086,545,1567,546,994,398,347,994,372
ANKRD18B,490,606,794,379,769,314,743,624,705,915,324
ANKRD18DP,97,95,173,80,56,167,128,117,97,80,130
ANKRD18EP,92,234,172,201,74,221,71,235,256,21,261
ANKRD19P,813,511,940,612,589,470,724,481,589,944,316
ANKRD2,50,111,115,146,72,46,58,153,96,73,36
ANKRD20A11P,255,54,510,26,786,193,902,67,466,63,113
ANKRD20A17P,1,1,4,0,2,0,1,2,1,1,0
ANKRD20A18P,6,4,6,4,9,0,6,8,8,2,0
ANKRD20A2P,12,14,22,8,9,5,13,26,21,11,3
ANKRD20A5P,267,118,39,94,50,69,199,58,115,122,90
ANKRD20A8P,128,26,86,28,49,18,105,39,38,22,16
ANKRD22,10,0,3,0,6,3,0,5,0,9,2
ANKRD23,80,42,85,36,74,44,54,49,36,60,19
ANKRD24,4416,5716,7923,5992,3334,4958,4264,8837,6668,3983,1739
ANKRD26,4033,3487,3854,2707,3380,3096,4722,4453,3777,2738,2753
ANKRD26P3,598,242,107,154,62,34,454,41,116,772,10
ANKRD26P4,2,5,7,4,9,4,9,3,3,10,4
ANKRD27,1697,2676,2382,1973,1453,1966,1656,2698,2180,1454,1514
ANKRD28,2885,4173,3451,2994,2140,3735,2582,3950,3292,1269,3799
ANKRD29,825,1920,1133,902,654,963,892,953,1175,463,854
ANKRD30A,16,13,11,9,33,15,17,6,3,15,4
